07-22-2026 09:04:44 RAM 9598/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [7%@729,5%@729,5%@729,5%@729,4%@729,8%@729,4%@729,4%@729] GR3D_FREQ 0% cpu@56.656C soc2@54.531C soc0@54.687C gpu@53.781C tj@56.656C soc1@55.562C VDD_GPU_SOC 3832mW/3927mW VDD_CPU_CV 766mW/724mW VIN_SYS_5V0 5165mW/5273mW
07-22-2026 09:04:45 RAM 9598/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [4%@729,2%@729,6%@729,12%@729,4%@729,4%@729,7%@729,3%@729] GR3D_FREQ 0% cpu@56.281C soc2@54.531C soc0@54.625C gpu@53.75C tj@56.281C soc1@55.5C VDD_GPU_SOC 3832mW/3926mW VDD_CPU_CV 383mW/719mW VIN_SYS_5V0 5165mW/5271mW
07-22-2026 09:04:45 RAM 9600/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [3%@729,7%@729,2%@729,4%@729,0%@729,3%@729,5%@729,2%@729] GR3D_FREQ 0% cpu@56.437C soc2@54.437C soc0@54.656C gpu@53.75C tj@56.437C soc1@55.562C VDD_GPU_SOC 3832mW/3924mW VDD_CPU_CV 383mW/714mW VIN_SYS_5V0 5165mW/5270mW
07-22-2026 09:04:46 RAM 9600/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [4%@729,0%@729,3%@729,11%@729,2%@729,2%@729,7%@729,0%@729] GR3D_FREQ 0% cpu@56.375C soc2@54.468C soc0@54.781C gpu@53.718C tj@56.375C soc1@55.5C VDD_GPU_SOC 3832mW/3923mW VDD_CPU_CV 383mW/709mW VIN_SYS_5V0 5165mW/5268mW
07-22-2026 09:04:46 RAM 9600/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [2%@729,2%@729,2%@729,2%@729,1%@729,1%@729,0%@729,5%@729] GR3D_FREQ 0% cpu@56.375C soc2@54.437C soc0@54.687C gpu@53.843C tj@56.375C soc1@55.687C VDD_GPU_SOC 3832mW/3921mW VDD_CPU_CV 383mW/704mW VIN_SYS_5V0 5165mW/5267mW
07-22-2026 09:04:47 RAM 9600/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [3%@729,3%@729,3%@729,7%@729,2%@729,6%@729,4%@729,0%@729] GR3D_FREQ 0% cpu@56.156C soc2@54.375C soc0@54.656C gpu@53.75C tj@56.156C soc1@55.656C VDD_GPU_SOC 3832mW/3920mW VDD_CPU_CV 383mW/699mW VIN_SYS_5V0 5165mW/5265mW
07-22-2026 09:04:47 RAM 9601/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [2%@729,0%@729,3%@729,4%@729,3%@729,2%@729,0%@729,1%@729] GR3D_FREQ 0% cpu@56.312C soc2@54.5C soc0@54.625C gpu@53.781C tj@56.312C soc1@55.562C VDD_GPU_SOC 3832mW/3919mW VDD_CPU_CV 383mW/695mW VIN_SYS_5V0 5165mW/5264mW
07-22-2026 09:04:48 RAM 9601/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [0%@729,0%@729,0%@729,4%@729,0%@729,2%@729,3%@729,0%@729] GR3D_FREQ 0% cpu@56.5C soc2@54.5C soc0@54.593C gpu@53.718C tj@56.5C soc1@55.5C VDD_GPU_SOC 3832mW/3918mW VDD_CPU_CV 383mW/690mW VIN_SYS_5V0 5165mW/5262mW
07-22-2026 09:04:48 RAM 9601/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [3%@729,1%@729,1%@729,5%@729,0%@729,3%@729,1%@729,2%@729] GR3D_FREQ 0% cpu@56.375C soc2@54.437C soc0@54.75C gpu@53.625C tj@56.375C soc1@55.531C VDD_GPU_SOC 3832mW/3916mW VDD_CPU_CV 383mW/686mW VIN_SYS_5V0 5165mW/5261mW
07-22-2026 09:04:49 RAM 9601/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [11%@729,3%@729,2%@729,8%@729,3%@729,2%@729,4%@729,7%@729] GR3D_FREQ 0% cpu@56.437C soc2@54.5C soc0@54.687C gpu@53.687C tj@56.437C soc1@55.437C VDD_GPU_SOC 3832mW/3915mW VDD_CPU_CV 383mW/682mW VIN_SYS_5V0 5165mW/5260mW
07-22-2026 09:04:49 RAM 9599/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [10%@729,15%@729,12%@729,10%@729,34%@729,48%@729,18%@729,11%@729] GR3D_FREQ 0% cpu@56.531C soc2@54.5C soc0@54.687C gpu@53.656C tj@56.531C soc1@55.718C VDD_GPU_SOC 3830mW/3914mW VDD_CPU_CV 1149mW/688mW VIN_SYS_5V0 5359mW/5261mW
07-22-2026 09:04:50 RAM 9599/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [5%@729,2%@729,5%@729,7%@729,7%@729,4%@729,5%@729,3%@729] GR3D_FREQ 0% cpu@56.656C soc2@54.437C soc0@54.656C gpu@53.781C tj@56.343C soc1@55.656C VDD_GPU_SOC 3832mW/3913mW VDD_CPU_CV 766mW/689mW VIN_SYS_5V0 5258mW/5261mW
07-22-2026 09:04:50 RAM 9599/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [86%@1497,30%@1497,39%@1497,31%@1497,28%@1728,98%@1728,22%@1728,31%@1728] GR3D_FREQ 0% cpu@57.218C soc2@54.687C soc0@54.687C gpu@53.781C tj@57.218C soc1@55.562C VDD_GPU_SOC 4211mW/3917mW VDD_CPU_CV 1915mW/706mW VIN_SYS_5V0 5561mW/5265mW
07-22-2026 09:04:51 RAM 9599/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [11%@729,8%@729,13%@729,15%@729,9%@729,10%@729,8%@729,24%@729] GR3D_FREQ 0% cpu@56.531C soc2@54.562C soc0@54.625C gpu@53.906C tj@56.531C soc1@55.562C VDD_GPU_SOC 3830mW/3916mW VDD_CPU_CV 1149mW/711mW VIN_SYS_5V0 5359mW/5266mW
07-22-2026 09:04:51 RAM 9599/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [19%@729,14%@729,15%@729,6%@729,8%@729,12%@729,16%@729,4%@729] GR3D_FREQ 0% cpu@56.593C soc2@54.562C soc0@54.75C gpu@54C tj@56.593C soc1@55.531C VDD_GPU_SOC 3832mW/3915mW VDD_CPU_CV 766mW/712mW VIN_SYS_5V0 5258mW/5266mW
07-22-2026 09:04:52 RAM 9594/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [8%@729,6%@729,17%@729,25%@729,8%@729,6%@729,13%@729,14%@729] GR3D_FREQ 0% cpu@56.406C soc2@54.625C soc0@54.75C gpu@53.906C tj@56.406C soc1@55.75C VDD_GPU_SOC 3832mW/3914mW VDD_CPU_CV 766mW/713mW VIN_SYS_5V0 5258mW/5266mW
07-22-2026 09:04:52 RAM 9596/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [9%@729,5%@729,6%@729,6%@729,8%@729,4%@729,4%@729,2%@729] GR3D_FREQ 0% cpu@56.5C soc2@54.5C soc0@54.625C gpu@54C tj@56.5C soc1@55.656C VDD_GPU_SOC 3832mW/3913mW VDD_CPU_CV 766mW/713mW VIN_SYS_5V0 5165mW/5265mW
07-22-2026 09:04:53 RAM 9597/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [3%@729,5%@729,5%@729,7%@729,3%@729,13%@729,7%@729,0%@729] GR3D_FREQ 0% cpu@56.312C soc2@54.406C soc0@54.625C gpu@53.812C tj@56.312C soc1@55.593C VDD_GPU_SOC 3832mW/3912mW VDD_CPU_CV 383mW/709mW VIN_SYS_5V0 5165mW/5263mW
07-22-2026 09:04:53 RAM 9597/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [4%@729,2%@729,4%@729,3%@729,4%@729,35%@729,0%@729,3%@729] GR3D_FREQ 0% cpu@56.593C soc2@54.593C soc0@54.656C gpu@54.062C tj@56.593C soc1@55.531C VDD_GPU_SOC 3832mW/3911mW VDD_CPU_CV 766mW/710mW VIN_SYS_5V0 5157mW/5262mW
07-22-2026 09:04:54 RAM 9597/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [22%@1344,3%@1344,0%@1344,2%@1344,3%@729,7%@729,2%@729,2%@729] GR3D_FREQ 0% cpu@56.781C soc2@54.562C soc0@54.593C gpu@53.875C tj@56.781C soc1@55.531C VDD_GPU_SOC 3832mW/3910mW VDD_CPU_CV 766mW/711mW VIN_SYS_5V0 5165mW/5261mW
07-22-2026 09:04:54 RAM 9597/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [5%@729,3%@729,3%@729,2%@729,5%@729,5%@729,5%@729,2%@729] GR3D_FREQ 0% cpu@56.406C soc2@54.437C soc0@54.656C gpu@54C tj@56.406C soc1@55.531C VDD_GPU_SOC 3832mW/3909mW VDD_CPU_CV 383mW/707mW VIN_SYS_5V0 5165mW/5260mW
07-22-2026 09:04:55 RAM 9597/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [41%@729,18%@729,17%@729,16%@729,14%@729,20%@729,42%@729,20%@729] GR3D_FREQ 14% cpu@56.812C soc2@54.5C soc0@54.812C gpu@53.843C tj@56.812C soc1@55.5C VDD_GPU_SOC 3830mW/3908mW VDD_CPU_CV 766mW/707mW VIN_SYS_5V0 5359mW/5261mW
07-22-2026 09:04:55 RAM 9598/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [16%@729,10%@729,6%@729,10%@729,14%@729,14%@729,27%@729,14%@729] GR3D_FREQ 7% cpu@56.5C soc2@54.531C soc0@54.75C gpu@53.937C tj@56.5C soc1@55.75C VDD_GPU_SOC 3830mW/3907mW VDD_CPU_CV 766mW/708mW VIN_SYS_5V0 5359mW/5262mW
07-22-2026 09:04:56 RAM 9598/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [2%@729,4%@729,2%@729,2%@729,5%@729,3%@729,9%@729,5%@729] GR3D_FREQ 0% cpu@56.312C soc2@54.5C soc0@54.625C gpu@53.875C tj@56.312C soc1@55.625C VDD_GPU_SOC 3832mW/3906mW VDD_CPU_CV 766mW/709mW VIN_SYS_5V0 5258mW/5262mW
07-22-2026 09:04:56 RAM 9598/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [15%@729,13%@729,6%@729,7%@729,12%@1267,24%@1267,26%@1267,26%@1267] GR3D_FREQ 0% cpu@56.437C soc2@54.531C soc0@54.625C gpu@53.968C tj@56.437C soc1@55.656C VDD_GPU_SOC 3832mW/3905mW VDD_CPU_CV 766mW/709mW VIN_SYS_5V0 5258mW/5262mW
07-22-2026 09:04:57 RAM 9598/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [30%@729,15%@729,15%@729,13%@729,11%@729,25%@729,16%@729,16%@729] GR3D_FREQ 0% cpu@56.593C soc2@54.562C soc0@54.687C gpu@53.875C tj@56.593C soc1@55.593C VDD_GPU_SOC 3830mW/3904mW VDD_CPU_CV 766mW/710mW VIN_SYS_5V0 5258mW/5262mW
07-22-2026 09:04:57 RAM 9598/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [9%@729,6%@729,4%@729,8%@729,11%@729,4%@729,4%@729,4%@729] GR3D_FREQ 0% cpu@56.562C soc2@54.531C soc0@54.781C gpu@53.906C tj@56.562C soc1@55.5C VDD_GPU_SOC 3830mW/3904mW VDD_CPU_CV 766mW/711mW VIN_SYS_5V0 5258mW/5262mW
07-22-2026 09:04:58 RAM 9599/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [32%@883,31%@883,38%@883,23%@883,20%@806,39%@806,17%@806,42%@806] GR3D_FREQ 20% cpu@56.593C soc2@54.562C soc0@54.812C gpu@53.875C tj@56.593C soc1@55.468C VDD_GPU_SOC 3830mW/3903mW VDD_CPU_CV 1149mW/715mW VIN_SYS_5V0 5359mW/5263mW
07-22-2026 09:04:58 RAM 9605/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [44%@1728,56%@1728,40%@1728,53%@1728,43%@1651,38%@1651,45%@1651,35%@1651] GR3D_FREQ 28% cpu@57.312C soc2@54.718C soc0@54.781C gpu@54C tj@57.312C soc1@55.468C VDD_GPU_SOC 3830mW/3902mW VDD_CPU_CV 1532mW/724mW VIN_SYS_5V0 5460mW/5265mW
07-22-2026 09:04:59 RAM 9600/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [38%@729,53%@729,32%@729,44%@729,36%@729,61%@729,29%@729,55%@729] GR3D_FREQ 31% cpu@56.625C soc2@54.531C soc0@54.718C gpu@53.687C tj@56.625C soc1@55.5C VDD_GPU_SOC 3830mW/3901mW VDD_CPU_CV 1532mW/733mW VIN_SYS_5V0 5460mW/5267mW
07-22-2026 09:04:59 RAM 9602/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [23%@729,22%@729,18%@729,18%@729,29%@729,30%@729,15%@729,28%@729] GR3D_FREQ 39% cpu@56.625C soc2@54.437C soc0@54.718C gpu@53.937C tj@56.625C soc1@55.718C VDD_GPU_SOC 3830mW/3901mW VDD_CPU_CV 1149mW/737mW VIN_SYS_5V0 5359mW/5268mW
07-22-2026 09:05:00 RAM 9602/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [22%@729,18%@729,20%@729,20%@729,18%@729,11%@729,15%@729,14%@729] GR3D_FREQ 0% cpu@56.375C soc2@54.5C soc0@54.656C gpu@53.781C tj@56.375C soc1@55.687C VDD_GPU_SOC 3830mW/3900mW VDD_CPU_CV 766mW/738mW VIN_SYS_5V0 5258mW/5268mW
07-22-2026 09:05:00 RAM 9601/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [7%@729,1%@729,5%@729,3%@729,10%@729,4%@729,5%@729,3%@729] GR3D_FREQ 0% cpu@56.468C soc2@54.562C soc0@54.656C gpu@53.812C tj@56.468C soc1@55.531C VDD_GPU_SOC 3832mW/3899mW VDD_CPU_CV 766mW/738mW VIN_SYS_5V0 5258mW/5268mW
07-22-2026 09:05:01 RAM 9599/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [23%@729,11%@729,14%@729,15%@729,20%@729,14%@729,32%@729,28%@729] GR3D_FREQ 0% cpu@56.718C soc2@54.531C soc0@54.687C gpu@53.906C tj@56.718C soc1@55.5C VDD_GPU_SOC 3830mW/3898mW VDD_CPU_CV 766mW/738mW VIN_SYS_5V0 5258mW/5268mW
07-22-2026 09:05:01 RAM 9597/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [43%@1728,35%@1728,32%@1728,38%@1728,29%@729,34%@729,36%@729,38%@729] GR3D_FREQ 8% cpu@56.593C soc2@54.625C soc0@54.687C gpu@53.968C tj@56.593C soc1@55.5C VDD_GPU_SOC 3830mW/3898mW VDD_CPU_CV 1149mW/743mW VIN_SYS_5V0 5460mW/5270mW
07-22-2026 09:05:02 RAM 9598/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [18%@729,15%@729,20%@729,14%@729,17%@1113,16%@1113,28%@1113,21%@1113] GR3D_FREQ 19% cpu@56.687C soc2@54.562C soc0@54.781C gpu@54.062C tj@56.687C soc1@55.468C VDD_GPU_SOC 3830mW/3897mW VDD_CPU_CV 766mW/743mW VIN_SYS_5V0 5258mW/5270mW
07-22-2026 09:05:02 RAM 9598/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [14%@729,9%@729,8%@729,11%@729,32%@960,23%@960,36%@960,16%@960] GR3D_FREQ 8% cpu@56.593C soc2@54.468C soc0@54.812C gpu@53.906C tj@56.593C soc1@55.718C VDD_GPU_SOC 3830mW/3896mW VDD_CPU_CV 766mW/743mW VIN_SYS_5V0 5359mW/5271mW
07-22-2026 09:05:03 RAM 9598/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [24%@729,16%@729,12%@729,25%@729,60%@729,21%@729,20%@729,54%@729] GR3D_FREQ 0% cpu@56.656C soc2@54.562C soc0@54.687C gpu@53.843C tj@56.656C soc1@55.687C VDD_GPU_SOC 3830mW/3896mW VDD_CPU_CV 1149mW/747mW VIN_SYS_5V0 5460mW/5272mW
07-22-2026 09:05:03 RAM 9598/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [22%@1113,16%@1113,30%@1113,12%@1113,24%@729,22%@729,20%@729,23%@729] GR3D_FREQ 69% cpu@56.562C soc2@54.468C soc0@54.625C gpu@53.968C tj@56.562C soc1@55.562C VDD_GPU_SOC 3830mW/3895mW VDD_CPU_CV 1149mW/751mW VIN_SYS_5V0 5460mW/5274mW
07-22-2026 09:05:04 RAM 9599/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [22%@1728,12%@1728,44%@1728,19%@1728,44%@1267,16%@1267,16%@1267,14%@1267] GR3D_FREQ 71% cpu@57.062C soc2@54.593C soc0@54.625C gpu@53.843C tj@57C soc1@55.625C VDD_GPU_SOC 3830mW/3894mW VDD_CPU_CV 1149mW/755mW VIN_SYS_5V0 5460mW/5276mW
07-22-2026 09:05:04 RAM 9590/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [34%@729,14%@729,30%@729,20%@729,40%@729,14%@729,8%@729,20%@729] GR3D_FREQ 0% cpu@56.812C soc2@54.625C soc0@54.625C gpu@53.843C tj@56.812C soc1@55.593C VDD_GPU_SOC 3830mW/3894mW VDD_CPU_CV 1149mW/759mW VIN_SYS_5V0 5359mW/5277mW
07-22-2026 09:05:05 RAM 9590/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [24%@729,4%@729,10%@729,8%@729,19%@729,33%@729,17%@729,12%@729] GR3D_FREQ 0% cpu@56.375C soc2@54.562C soc0@54.75C gpu@53.718C tj@56.375C soc1@55.531C VDD_GPU_SOC 3830mW/3893mW VDD_CPU_CV 766mW/759mW VIN_SYS_5V0 5258mW/5277mW
07-22-2026 09:05:06 RAM 9593/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [4%@729,24%@729,3%@729,4%@729,9%@729,30%@729,11%@729,5%@729] GR3D_FREQ 0% cpu@56.5C soc2@54.5C soc0@54.687C gpu@53.843C tj@56.5C soc1@55.718C VDD_GPU_SOC 3832mW/3893mW VDD_CPU_CV 766mW/759mW VIN_SYS_5V0 5258mW/5277mW
07-22-2026 09:05:06 RAM 9595/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [7%@729,7%@729,2%@729,13%@729,14%@729,5%@729,13%@729,2%@729] GR3D_FREQ 0% cpu@56.25C soc2@54.5C soc0@54.687C gpu@53.812C tj@56.25C soc1@55.625C VDD_GPU_SOC 3832mW/3892mW VDD_CPU_CV 766mW/759mW VIN_SYS_5V0 5266mW/5276mW
07-22-2026 09:05:07 RAM 9583/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [9%@729,12%@729,6%@729,14%@729,4%@729,6%@729,4%@729,8%@729] GR3D_FREQ 0% cpu@56.593C soc2@54.437C soc0@54.625C gpu@53.625C tj@56.593C soc1@55.625C VDD_GPU_SOC 3832mW/3891mW VDD_CPU_CV 766mW/759mW VIN_SYS_5V0 5157mW/5275mW
07-22-2026 09:05:07 RAM 9583/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [3%@729,2%@729,5%@729,6%@729,13%@729,2%@729,5%@729,2%@729] GR3D_FREQ 0% cpu@56.218C soc2@54.5C soc0@54.625C gpu@53.75C tj@56.218C soc1@55.531C VDD_GPU_SOC 3832mW/3891mW VDD_CPU_CV 766mW/759mW VIN_SYS_5V0 5165mW/5274mW
07-22-2026 09:05:08 RAM 9585/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [4%@729,5%@729,9%@729,18%@729,8%@729,8%@729,2%@729,4%@729] GR3D_FREQ 38% cpu@56.562C soc2@54.562C soc0@54.625C gpu@53.75C tj@56.562C soc1@55.5C VDD_GPU_SOC 3832mW/3890mW VDD_CPU_CV 766mW/759mW VIN_SYS_5V0 5266mW/5274mW
07-22-2026 09:05:08 RAM 9586/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [8%@729,4%@729,7%@729,6%@729,5%@729,5%@729,7%@729,13%@729] GR3D_FREQ 11% cpu@56.343C soc2@54.531C soc0@54.75C gpu@53.718C tj@56.468C soc1@55.562C VDD_GPU_SOC 3832mW/3890mW VDD_CPU_CV 766mW/759mW VIN_SYS_5V0 5266mW/5274mW
07-22-2026 09:05:09 RAM 9586/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [10%@729,2%@729,5%@729,5%@729,4%@729,9%@729,5%@729,18%@729] GR3D_FREQ 0% cpu@56.343C soc2@54.406C soc0@54.718C gpu@53.625C tj@56.343C soc1@55.687C VDD_GPU_SOC 3832mW/3889mW VDD_CPU_CV 766mW/759mW VIN_SYS_5V0 5165mW/5273mW
07-22-2026 09:05:09 RAM 9586/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [6%@729,5%@729,4%@729,7%@729,9%@729,2%@729,4%@729,11%@729] GR3D_FREQ 0% cpu@56.218C soc2@54.468C soc0@54.656C gpu@53.718C tj@56.218C soc1@55.562C VDD_GPU_SOC 3832mW/3889mW VDD_CPU_CV 383mW/756mW VIN_SYS_5V0 5165mW/5272mW
07-22-2026 09:05:10 RAM 9626/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [7%@1728,5%@1728,6%@1728,11%@1728,4%@883,1%@883,2%@883,2%@883] GR3D_FREQ 37% cpu@56.5C soc2@54.468C soc0@54.687C gpu@53.656C tj@56.5C soc1@55.562C VDD_GPU_SOC 3832mW/3888mW VDD_CPU_CV 766mW/756mW VIN_SYS_5V0 5266mW/5272mW
07-22-2026 09:05:10 RAM 9682/30697MB (lfb 33x4MB) SWAP 0/15349MB (cached 0MB) CPU [31%@1728,68%@1728,18%@1728,13%@1728,10%@1728,11%@1728,17%@1728,54%@1728] GR3D_FREQ 4% cpu@57.125C soc2@54.718C soc0@54.656C gpu@53.75C tj@57.125C soc1@55.562C VDD_GPU_SOC 3830mW/3888mW VDD_CPU_CV 1532mW/763mW VIN_SYS_5V0 5359mW/5273mW
07-22-2026 09:05:11 RAM 9730/30697MB (lfb 31x4MB) SWAP 0/15349MB (cached 0MB) CPU [12%@1728,100%@1728,10%@1728,13%@1728,17%@1728,23%@1728,22%@1728,98%@1728] GR3D_FREQ 34% cpu@57.125C soc2@54.656C soc0@54.625C gpu@53.687C tj@57.437C soc1@55.562C VDD_GPU_SOC 3830mW/3887mW VDD_CPU_CV 1915mW/773mW VIN_SYS_5V0 5460mW/5275mW
07-22-2026 09:05:11 RAM 9742/30697MB (lfb 31x4MB) SWAP 0/15349MB (cached 0MB) CPU [9%@1728,100%@1728,9%@1728,11%@1728,11%@729,14%@729,14%@729,17%@729] GR3D_FREQ 4% cpu@56.937C soc2@54.625C soc0@54.718C gpu@53.875C tj@56.937C soc1@55.687C VDD_GPU_SOC 3830mW/3887mW VDD_CPU_CV 1532mW/779mW VIN_SYS_5V0 5359mW/5275mW
07-22-2026 09:05:12 RAM 9756/30697MB (lfb 31x4MB) SWAP 0/15349MB (cached 0MB) CPU [18%@1728,94%@1728,15%@1728,23%@1728,21%@729,13%@729,18%@729,24%@729] GR3D_FREQ 88% cpu@56.812C soc2@54.781C soc0@54.812C gpu@54.218C tj@56.812C soc1@55.687C VDD_GPU_SOC 4211mW/3890mW VDD_CPU_CV 1915mW/789mW VIN_SYS_5V0 5763mW/5279mW
07-22-2026 09:05:12 RAM 9876/30697MB (lfb 29x4MB) SWAP 0/15349MB (cached 0MB) CPU [15%@1728,66%@1728,62%@1728,10%@1728,6%@729,9%@729,18%@729,11%@729] GR3D_FREQ 31% cpu@56.781C soc2@54.656C soc0@54.75C gpu@54.125C tj@56.781C soc1@55.562C VDD_GPU_SOC 4211mW/3892mW VDD_CPU_CV 1915mW/798mW VIN_SYS_5V0 5864mW/5284mW
07-22-2026 09:05:13 RAM 9922/30697MB (lfb 26x4MB) SWAP 0/15349MB (cached 0MB) CPU [15%@883,20%@883,32%@883,12%@883,12%@729,15%@729,26%@729,10%@729] GR3D_FREQ 99% cpu@56.593C soc2@54.687C soc0@54.687C gpu@54.312C tj@56.593C soc1@55.593C VDD_GPU_SOC 5360mW/3905mW VDD_CPU_CV 1149mW/801mW VIN_SYS_5V0 5966mW/5290mW
07-22-2026 09:05:13 RAM 9924/30697MB (lfb 26x4MB) SWAP 0/15349MB (cached 0MB) CPU [23%@729,4%@729,10%@729,4%@729,8%@729,10%@729,20%@729,18%@729] GR3D_FREQ 99% cpu@56.781C soc2@54.718C soc0@54.812C gpu@55.062C tj@56.781C soc1@55.531C VDD_GPU_SOC 6888mW/3929mW VDD_CPU_CV 765mW/801mW VIN_SYS_5V0 6360mW/5299mW
07-22-2026 09:05:14 RAM 9924/30697MB (lfb 26x4MB) SWAP 0/15349MB (cached 0MB) CPU [8%@729,10%@729,12%@729,8%@729,4%@729,4%@729,2%@729,6%@729] GR3D_FREQ 89% cpu@56.875C soc2@54.75C soc0@54.718C gpu@55.187C tj@56.875C soc1@55.531C VDD_GPU_SOC 7651mW/3960mW VDD_CPU_CV 765mW/801mW VIN_SYS_5V0 6663mW/5310mW
07-22-2026 09:05:14 RAM 9894/30697MB (lfb 27x4MB) SWAP 0/15349MB (cached 0MB) CPU [8%@729,7%@729,16%@729,8%@729,10%@729,8%@729,7%@729,4%@729] GR3D_FREQ 27% cpu@56.875C soc2@54.781C soc0@54.812C gpu@54.75C tj@56.875C soc1@55.687C VDD_GPU_SOC 7651mW/3990mW VDD_CPU_CV 765mW/800mW VIN_SYS_5V0 6663mW/5321mW
07-22-2026 09:05:15 RAM 9683/30697MB (lfb 34x4MB) SWAP 0/15349MB (cached 0MB) CPU [21%@729,10%@729,24%@729,21%@729,70%@1728,40%@1728,27%@1728,100%@1728] GR3D_FREQ 0% cpu@57.062C soc2@54.75C soc0@54.812C gpu@54.093C tj@57.062C soc1@55.843C VDD_GPU_SOC 5358mW/4001mW VDD_CPU_CV 1531mW/806mW VIN_SYS_5V0 5956mW/5326mW
07-22-2026 09:05:15 RAM 9684/30697MB (lfb 34x4MB) SWAP 0/15349MB (cached 0MB) CPU [2%@729,0%@729,0%@729,5%@729,0%@729,1%@729,2%@729,33%@729] GR3D_FREQ 7% cpu@56.468C soc2@54.562C soc0@54.75C gpu@54.093C tj@56.468C soc1@55.625C VDD_GPU_SOC 4213mW/4002mW VDD_CPU_CV 766mW/806mW VIN_SYS_5V0 5460mW/5327mW
07-22-2026 09:05:16 RAM 9683/30697MB (lfb 34x4MB) SWAP 0/15349MB (cached 0MB) CPU [21%@729,4%@729,11%@729,16%@729,2%@729,0%@729,0%@729,7%@729] GR3D_FREQ 0% cpu@56.781C soc2@54.687C soc0@54.687C gpu@53.968C tj@56.781C soc1@55.687C VDD_GPU_SOC 3830mW/4001mW VDD_CPU_CV 766mW/805mW VIN_SYS_5V0 5258mW/5327mW
